start_year,end_year,code,label,notes,review_flag
1980,2019,902,"Farm laborers, wage workers",,FALSE
1980,2019,903,Unpaid family farm workers,,FALSE
1980,2019,904,Farm caretakers,,FALSE
1980,2019,905,Self-employed farm service,,FALSE
1980,2019,906,Itinerant laborers,,FALSE
1980,2019,907,Sheepherders and wool workers,,FALSE
1980,2019,908,Housewives and househusbands,,FALSE
1980,2019,909,Nuns,,FALSE
1980,2019,960,"Carpenter's helpers, except logging and mining",,FALSE
1980,2019,962,Fishermen and oysterers,,FALSE
1980,2019,964,"Landscape gardeners, groundskeepers, and greenskeepers",,FALSE
1980,2019,965,Longshoremen and stevedores,,FALSE
1980,2019,966,Produce/seed/feed/grain company workers,,FALSE
1980,2019,967,Flour mill employees,,FALSE
1980,2019,970,Loggers,,FALSE
1980,2019,971,Teamsters,,FALSE
1980,2019,972,Truck driver helpers,,FALSE
1980,2019,973,Warehouse workers,,FALSE
1980,2019,974,"Woodworker, lumberyard worker",,FALSE
1980,2019,975,Fruit/vegetable warehouse workers,,FALSE
1980,2019,976,Fruit/vegetable inspectors,,FALSE
1980,2019,980,Laborers NEC,,FALSE
1980,2019,981,Railroad laborers,,FALSE
1980,2019,982,Construction laborers NEC,,FALSE
1980,2019,983,Orchard laborers,,FALSE
1980,2019,984,Hod carriers,,FALSE
1980,2019,985,Chemical company workers,,FALSE
1980,2019,986,Pest control worker (outdoors),,FALSE
1980,2019,995,Father not stated (single mother),,FALSE
1980,2019,996,Child under 18 (not applicable),,FALSE
1980,2019,997,"Disabled, institutionalized, unemployable persons",,FALSE
1980,2019,998,Unemployed,,FALSE
1980,2019,999,"Not stated or unknown, welfare recipient",,FALSE
